"V1","V2"
0.243217922281474,0.970810748869553
0.218787041958421,0.11698496574536
0.458128111436963,0.770757491001859
0.850880425889045,0.456331013701856
0.962367767700925,0.213497817749158
0.0317884692922235,0.4904003161937
0.384528686059639,0.319725142093375
0.280553540447727,0.693569838767871
0.615338129457086,0.740718447137624
0.787381801288575,0.935852645197883
0.300176222110167,0.132888522464782
0.0152462949045002,0.000673799775540829
0.418390618171543,0.442066369345412
0.674181037116796,0.283310297876596
0.684457416646183,0.203240039991215
0.223813761025667,0.278914039023221
0.700503349304199,0.435458721593022
0.859262720216066,0.798053530277684
0.329543445724994,0.172022816957906
0.516587543301284,0.697415433358401
0.160294165369123,0.941769245546311
0.00868352502584457,0.330222081858665
0.583802514709532,0.773722619283944
0.593531044898555,0.985800135880709
0.0148375476710498,0.331289417343214
0.671897783409804,0.445682475809008
0.121338209835812,0.366262479219586
0.99490239052102,0.392899672267959
0.252808785997331,0.600477702682838
0.533244157908484,0.235363793559372
0.119937834097072,0.438838819274679
0.949387373402715,0.347429848974571
0.556835358263925,0.461717498023063
0.900728743057698,0.607511849142611
0.761064827209339,0.473021738231182
0.831054221373051,0.945798601023853
0.969098617555574,0.307475092355162
0.340278181247413,0.0572778342757374
0.339389679720625,0.547172357095405
0.470963508589193,0.5918885814026
0.86074815527536,0.461894781328738
0.753638494061306,0.054478709353134
0.160513677168638,0.265895160380751
0.818656841292977,0.239800472278148
0.769941041711718,0.900778111303225
0.458003968466073,0.13179475045763
0.906559512251988,0.579921555705369
0.630473365774378,0.0766102236229926
0.389540831092745,0.461721500148997
0.293026267783716,0.580017691943794
0.362221397226676,0.585383757017553
0.251349520403892,0.981019927887246
0.600816310150549,0.480440884130076
0.596025625709444,0.288103759521618
0.194868366234004,0.269993293797597
0.192498783813789,0.140546428738162
0.348624733975157,0.341224530013278
0.434488193364814,0.587330340174958
0.46737519511953,0.78268991690129
0.246334908530116,0.522495800163597
0.630548117449507,0.410201900172979
0.72804362908937,0.212708494393155
0.0380363983567804,0.351275498280302
0.976402929285541,0.915540628833696
0.428449522471055,0.869159473804757
0.707478938391432,0.111429012613371
0.122172350529581,0.0106949342880398
0.474979470483959,0.310288200620562
0.31604066863656,0.337335391668603
0.00868751737289131,0.328647491289303
0.997385376598686,0.307485033059493
0.383746923413128,0.153619213262573
0.205002795672044,0.229569209506735
0.297817805316299,0.900211887201294
0.472196002025157,0.676786460913718
0.328083173371851,0.512742721475661
0.482687409035861,0.791133146733046
0.522709825076163,0.955653998767957
0.216260961722583,0.101809597574174
0.955639380728826,0.493500306038186
0.0827645387034863,0.58535198494792
0.22304041008465,0.998848744668067
0.394673481816426,0.947192070772871
0.787456109654158,0.69232797366567
0.655307718086988,0.358853707788512
0.833765329793096,0.121135063236579
0.878280881326646,0.710768240271136
0.338025244651362,0.0248233838938177
0.438807798549533,0.0816600595135242
0.306019192794338,0.227796843741089
0.708066100487486,0.533525531645864
0.161984311416745,0.720844259019941
0.0892284079454839,0.892316678306088
0.939042989630252,0.251141791464761
0.0800782933365554,0.777678481535986
0.683434451464564,0.0171672927681357
0.192813448607922,0.902098343009129
0.0938064034562558,0.568287586560473
0.000320049235597253,0.649577543605119
0.442442431347445,0.885757413925603
0.0930740162730217,0.0299384156242013
0.92991477320902,0.333845327142626
0.461574059445411,0.328921118052676
0.106056365882978,0.793114648899063
0.165044120047241,0.581792115001008
0.804689235053957,0.365744180511683
0.49169683479704,0.370204298524186
0.823707262752578,0.485282575944439
0.386823370819911,0.626959659392014
0.043154954444617,0.453801493160427
0.911292719189078,0.178108407650143
0.265037644887343,0.496233694721013
0.965825219638646,0.486533906776458
0.358798038447276,0.213774548610672
0.0502841288689524,0.920785564230755
0.568961873883381,0.0209689405746758
0.603540076874197,0.111918992828578
0.864921293221414,0.821975612547249
0.511875386349857,0.875502370065078
0.471374172251672,0.293659176910296
0.086703994544223,0.989944445667788
0.884918692987412,0.0436112717725337
0.85140451672487,0.449164843885228
0.0365723073482513,0.22489835228771
0.893721172818914,0.821765369968489
0.591864814050496,0.385222658049315
0.474745470797643,0.972728335065767
0.263609368121251,0.708508218172938
0.990244382526726,0.356359226163477
0.89985444326885,0.320375517010689
0.250022179447114,0.506184611469507
0.748332140734419,0.933422825299203
0.341501254821196,0.667504354612902
0.0888838195241988,0.937512102536857
0.735309665789828,0.476992999203503
0.162057775305584,0.130293531809002
0.222263265866786,0.994101715739816
0.348295067669824,0.68658663937822
0.611380643211305,0.420088227139786
0.424099652795121,0.699211603496224
0.382401389768347,0.941169902915135
0.961844400735572,0.601170687237754
0.224348912714049,0.926879532868043
0.731123922858387,0.597055731574073
0.913339162943885,0.906644555274397
0.380055199377239,0.697280669817701
0.249611428240314,0.261934965150431
0.353682243730873,0.367766922339797
0.155102437129244,0.618376467144117
0.435668809572235,0.697209349833429
0.513666961109266,0.0379537420812994
0.737744036596268,0.490534952143207
0.352718762587756,0.0117455930449069
0.693452374776825,0.841736896429211
0.198487173300236,0.788934180047363
0.32855129474774,0.497819509124383
0.309068854432553,0.52601330797188
0.65685893362388,0.168179715285078
0.833986215060577,0.809837282635272
0.668033548165113,0.831262174993753
0.632169727236032,0.958124101860449
0.0048001348040998,0.557333556236699
0.145727471681312,0.842585187405348
0.189686822704971,0.237582861911505
0.094990944955498,0.237762941513211
0.736355034867302,0.0394538738764822
0.139892628183588,0.477626166306436
0.678197551751509,0.906853128457442
0.400118122575805,0.193482388043776
0.557991520734504,0.962806375464424
0.637085735565051,0.797499591251835
0.942347081610933,0.859080736758187
0.0929035865701735,0.139960115775466
0.633185479789972,0.651200131280348
0.263143690768629,0.97886178875342
0.879270486999303,0.016205420717597
0.10787612432614,0.819047265918925
0.0870861744042486,0.412815843475983
0.707089847885072,0.060626327060163
0.476477177580819,0.703868580050766
0.968844839837402,0.425919682253152
0.729775871848688,0.653044949751347
0.807776985689998,0.715135760605335
0.858642274048179,0.496482528978959
0.466855521313846,0.996657964307815
0.819993728306144,0.557584093650803
0.031242290046066,0.395554029615596
0.384418717585504,0.948870351538062
0.693115414818749,0.681892713531852
0.735413626767695,0.085990929743275
0.22152172611095,0.698122085537761
0.58595870109275,0.913892282638699
0.932076199445873,0.0631584047805518
0.0360138181131333,0.668565452564508
0.0180054137017578,0.309139546006918
0.761417608009651,0.992830927250907
0.153233488555998,0.122670502634719
0.351140187354758,0.291521609993652
0.921309356577694,0.666252546478063
0.13126849103719,0.654530005063862
0.669697501463816,0.10899651539512
0.935220018727705,0.729151422623545
0.407225766917691,0.674612123053521
0.260528957704082,0.383231424260885
0.0840560495853424,0.387779796263203
0.454748251708224,0.692970791598782
0.0643677329644561,0.0995256782043725
0.00296752317808568,0.496020465390757
0.613892938476056,0.449814955238253
0.547708230791613,0.191002810839564
0.814527883892879,0.0549636089708656
0.396994980517775,0.822316379984841
0.140005046501756,0.740036255447194
0.541064371587709,0.813717599958181
0.700233582872897,0.445004815235734
0.555424354271963,0.436599175911397
0.563332005869597,0.932163226651028
0.0496261231601238,0.774056311231107
0.064704876858741,0.864624210633337
0.465105900075287,0.0883532012812793
0.0907954189460725,0.230457362253219
0.820852762786672,0.135609575547278
0.967448128852993,0.45200892817229
0.174049939727411,0.535018435446545
0.0435649123974144,0.442999623715878
0.465597163885832,0.33371120900847
0.557318189414218,0.589914521435276
0.459396524354815,0.679442214546725
0.75261197774671,0.628161770291626
0.813699773512781,0.474230971420184
0.428286430193111,0.249208047054708
0.752720205346122,0.473063621902838
0.038179911673069,0.499861822463572
0.402070183306932,0.0191265731118619
0.648584984708577,0.493260434595868
0.53061602008529,0.355570422951132
0.209006535820663,0.64379414729774
0.813361837994307,0.885075716068968
0.819959437707439,0.478573351865634
0.037830057553947,0.713683898560703
0.307303422596306,0.264975413214415
0.225790947442874,0.878262248821557
0.44113926612772,0.947453130502254
0.977961031720042,0.673779095290229
0.55713299731724,0.659607535228133
0.964761362643912,0.0727283915039152
0.98344561108388,0.939615605166182
0.0900872179772705,0.0546735373791307
0.584584427764639,0.0677569129038602
0.455499762203544,0.0553472274914384
0.411570489406586,0.163056950550526
0.481704354053363,0.434071136172861
0.230307749705389,0.618828878737986
0.400481225224212,0.256747664418072
0.285175556549802,0.0479394455906004
0.488207519752905,0.64849705575034
0.19828411610797,0.0835659478325397
0.864035432226956,0.371034124866128
0.522337398258969,0.928003526059911
0.526878926437348,0.310069357044995
0.639286342076957,0.201667156070471
0.132853675633669,0.715461657848209
0.9721004657913,0.398951384471729
0.845408944645897,0.581249053357169
0.245590775739402,0.212017083307728
0.125250547891483,0.4422600150574
0.367850510170683,0.521389242494479
0.0521223559044302,0.439814766403288
0.91782132582739,0.26749425381422
0.92212006659247,0.490634757094085
0.0342276440933347,0.720726766157895
0.669399416306987,0.420894873794168
0.82476502773352,0.430258458480239
0.625713816611096,0.657503640512004
0.696240030927584,0.635514949681237
0.322535710874945,0.201101314043626
0.64149720640853,0.690449707442895
0.866081905551255,0.470058085862547
0.459226566599682,0.724859419977292
0.0415295353159308,0.383970377966762
0.462092732312158,0.64594371500425
0.599241552641615,0.210190578363836
0.526853554882109,0.376708350377157
0.351112470496446,0.331591754220426
0.619024229003116,0.434436614392325
0.779332261066884,0.0681719372514635
0.616762503515929,0.93321249820292
0.0675009510014206,0.580181805649772
0.66737919813022,0.84692956507206
0.670120233204216,0.612258934648708
0.81990568805486,0.414221519604325
0.550785982981324,0.404790258035064
0.294990285532549,0.102956241928041
0.319498070282862,0.0670909497421235
0.596523924730718,0.480340494308621
0.613338827854022,0.149087433470413
0.500752425054088,0.557781914481893
0.049014890100807,0.475855328142643
0.64334575436078,0.0499626309610903
0.856336353113875,0.206560556543991
0.325038411188871,0.499985601752996
0.155163539806381,0.551721586380154
0.537924849661067,0.895407663891092
0.826079984428361,0.14833586034365
0.821703245863318,0.36678158887662
0.29453054186888,0.484181745909154
0.165020248154178,0.18248357065022
0.955534639768302,0.301643854472786
0.219915247755125,0.442921214969829
0.914380711736158,0.846029271138832
0.22549686441198,0.350654625101015
0.119864447973669,0.606626695021987
0.422765778144822,0.401475770398974
0.697256037965417,0.402035485254601
0.187224956229329,0.105422253487632
0.67433437728323,0.548204959137365
0.933762813452631,0.0150154801085591
0.972228062571958,0.140414681052789
0.586256307782605,0.235862293513492
0.20941644650884,0.462502887705341
0.680743031902239,0.563578583300114
0.0674077752046287,0.225484743248671
0.120908390264958,0.644873413722962
0.067149804206565,0.752379852114245
0.376998850842938,0.731559446081519
0.145713347243145,0.66245702910237
0.647543108090758,0.719171269098297
0.513718117959797,0.204275695141405
0.837180298753083,0.127266977680847
0.879995929542929,0.716923826141283
0.885084667243063,0.351639970904216
0.708221477922052,0.903815326513723
0.402277238434181,0.731956102186814
0.481233198428527,0.39902801066637
0.247547640232369,0.0452997640240937
0.150636109290645,0.834182243794203
0.720266784075648,0.184355641482398
0.537569664185867,0.267342097591609
0.705038608983159,0.533335579093546
0.617387784412131,0.676076864358038
0.221656553214416,0.0618374641053379
0.0164666471537203,0.613703309791163
0.888074955670163,0.915950198657811
0.0393234984949231,0.254615263547748
0.444331000559032,0.256342615932226
0.505266825901344,0.838991581229493
0.19149193004705,0.148998397169635
0.706967950798571,0.442312197061256
0.960480937501416,0.926907910965383
0.80348770134151,0.402575590182096
0.689125011209399,0.841883027227595
0.141171657014638,0.00623592408373952
0.0910037958528847,0.296784481965005
0.498223952017725,0.714933661976829
0.088081402471289,0.0492593054659665
0.959922099485993,0.141859403112903
0.758202419616282,0.192216966534033
0.562294481787831,0.867912137880921
0.774333961773664,0.77529197675176
0.645261055091396,0.0493285483680665
0.391372849233449,0.877719910815358
0.811583847505972,0.631992779439315
0.00632394338026643,0.987052736571059
0.743572958279401,0.432157257804647
0.0154332385864109,0.448601963929832
0.691430759616196,0.447274649050087
0.328761870972812,0.918044394580647
0.401532231364399,0.257480641128495
0.962096299044788,0.696656965883449
0.296089916722849,0.264334583189338
0.663810363272205,0.193675983231515
0.495171384653077,0.578995660878718
0.572891127318144,0.0524425860494375
0.409969113534316,0.630033689551055
0.499423016095534,0.594419362489134
0.725092119304463,0.142114380840212
0.802430268144235,0.293481290340424
0.924362542573363,0.795062771532685
0.135076119564474,0.740717863896862
0.376011013053358,0.248423925833777
0.940834643319249,0.120609812904149
0.517710989806801,0.365507818525657
0.781399831641465,0.645615479676053
0.917875727638602,0.584635304054245
0.317469317000359,0.826574108330533
0.0283048136625439,0.313019132707268
0.884999577654526,0.60053578694351
0.219117265194654,0.51615413906984
0.114556358661503,0.728993706870824
0.714256150647998,0.710215717554092
0.336145020090044,0.912420842330903
0.679637658409774,0.835335713345557
0.353609891142696,0.957750099478289
0.500836872728541,0.485078260768205
0.566400350769982,0.24441048130393
0.877401360077783,0.85243305307813
0.876657295506448,0.709229668602347
0.72688169637695,0.4090732911136
0.0799603012856096,0.922791294753551
0.345869353273883,0.237491166219115
0.71484120702371,0.733519033761695
0.821645044721663,0.202328537823632
0.845330091193318,0.121359935030341
0.200519566657022,0.154348159674555
0.381926290690899,0.122692599892616
0.832925976486877,0.496753274463117
0.207146076718345,0.949509272351861
0.585767665412277,0.0696310331113636
0.884176516439766,0.449870683019981
0.0237097798381001,0.68995885248296
0.227589844493195,0.197853261837736
0.640426065307111,0.387197999749333
0.643302909331396,0.204226383473724
0.054380914894864,0.50328144361265
0.191491340054199,0.404542539501563
0.580738050397485,0.382424459559843
0.741383538581431,0.613656702218577
0.502691411180422,0.160017860354856
0.912112062331289,0.423776450566947
0.388205109164119,0.389323004288599
0.72260650107637,0.0118459870573133
0.190079076914117,0.510772158158943
0.600077210227028,0.198056114139035
0.267589587718248,0.315857294015586
0.908598039764911,0.647199787432328
0.657713859574869,0.74989035888575
0.604201519163325,0.507637906819582
0.708162804367021,0.227248662849888
0.855903530260548,0.234287813771516
0.216484995093197,0.663691786816344
0.195033773314208,0.393836038885638
0.271340936655179,0.460803981404752
0.463073992170393,0.340492794988677
0.723392801126465,0.910493283299729
0.744012721814215,0.199345336295664
0.943985707126558,0.653248994145542
0.454470789991319,0.320505902636796
0.677804883103818,0.502921677893028
0.388192627113312,0.487442835699767
0.401585960062221,0.755724960472435
0.62097390787676,0.648452930385247
0.448703305562958,0.950981551781297
0.674716233043,0.431059928610921
0.959735836368054,0.0948410797864199
0.781307430705056,0.384516814025119
0.980494305258617,0.198274647584185
0.820966782281175,0.878201762447134
0.0548094834666699,0.182636003009975
0.305560659384355,0.582907146774232
0.532848049886525,0.512171134818345
0.272109385579824,0.538834038423374
0.476901618996635,0.666455670027062
0.548634006641805,0.12284170743078
0.632724623661488,0.328207866521552
0.532645058585331,0.332920062821358
0.147305628750473,0.716990540036932
0.392819459317252,0.539782403036952
0.841692863032222,0.256485781166703
0.0448191883042455,0.648250189376995
0.615253362106159,0.255262757651508
0.181400834582746,0.549618231831118
0.735924094682559,0.659565812442452
0.411728404695168,0.635899795917794
0.264278100570664,0.0600529415532947
0.0442865386139601,0.911458329064772
0.909107862273231,0.736454248428345
0.00240050186403096,0.0462842392735183
0.183044489938766,0.539286381332204
0.235538337612525,0.458784475922585
0.466131769819185,0.962390035390854
0.124568325234577,0.136793275363743
0.743347724433988,0.206181250978261
0.0609525067266077,0.497671793447807
0.947512759128585,0.517510895850137
0.503604361088946,0.536289854440838
0.65505098621361,0.0446979668922722
0.267020082799718,0.26955193374306
0.76277884375304,0.807535944506526
0.13417343958281,0.224462788086385
0.0335322082974017,0.669216789770871
0.878460684558377,0.887315770145506
0.618175187613815,0.72966642677784
0.591134749120101,0.323117330204695
0.217393916565925,0.141110733617097
0.482935387408361,0.85402633366175
0.0883418479934335,0.625195298343897
0.622933343751356,0.305896852863953
0.364000094123185,0.00901920162141323
0.951644224580377,0.998141875257716
0.471081011928618,0.70858206693083
0.446276508504525,0.923101109685376
0.539689409080893,0.899559488054365
0.780242167878896,0.963724626693875
0.740340928081423,0.913344745757058
0.447525543626398,0.720291423611343
0.341968694701791,0.994682488730177
0.469108738936484,0.311363957589492
0.91388568514958,0.951218502828851
0.730847399448976,0.658553906483576
0.409109925152734,0.229921640595421
0.783499429468066,0.750841626664624
0.103682715678588,0.42801658064127
0.614437446929514,0.683376049390063
0.73815977666527,0.755669603822753
0.967257111798972,0.550980883883312
0.638894650153816,0.28683942114003
0.696302560158074,0.243772872257978
0.740416086278856,0.335500387707725
0.66022866172716,0.625046617817134
0.52844876726158,0.913734962930903
0.75449797953479,0.796802579192445
0.999261453747749,0.0472049978561699
0.396178477909416,0.28507534856908
0.431158950785175,0.913420205703005
0.275544524891302,0.45034676650539
0.166612899629399,0.348572895629331
0.586736452765763,0.937245652079582
0.94288393156603,0.753001812845469
0.0691930800676346,0.975330654066056
0.475338498828933,0.888268461450934
0.733490222832188,0.498784045688808
0.363579830620438,0.368662789231166
0.113949705380946,0.524169854819775
0.581030710833147,0.0183070837520063
0.226382974069566,0.0542127355001867
0.799854612676427,0.311648064991459
0.254217258654535,0.619531029136851
0.158947504824027,0.205414553172886
0.394528981065378,0.134535087272525
0.399064035853371,0.868518800940365
0.301896626129746,0.0461023396346718
0.421166596235707,0.819350109668449
0.581246062414721,0.446501059224829
0.0943645620718598,0.115179609041661
0.438496329123154,0.743072060169652
0.332319611450657,0.628402082948014
0.865564651787281,0.287316630594432
0.950013859197497,0.574492428451777
0.08156808745116,0.342380750691518
0.633862065849826,0.00872977916151285
0.687335189664736,0.86348066222854
0.787674016784877,0.971246210625395
0.878559454111382,0.665523587260395
0.271260870387778,0.161078434437513
0.963056958280504,0.567843194352463
0.0540580661036074,0.0386226107366383
0.627358098980039,0.841852322919294
0.487526928307489,0.532375337788835
0.426862373016775,0.724307106807828
0.995234086178243,0.98676744569093
0.171320888912305,0.280006896471605
0.0806444538757205,0.930359204532579
0.824001708999276,0.411153911612928
0.643291065236554,0.883644360816106
0.938850557198748,0.76491516456008
0.111690390855074,0.649905244354159
0.434227129677311,0.705284450668842
0.530442346120253,0.115381375420839
0.312393309082836,0.93153173616156
0.561976847937331,0.11456920276396
0.884458840126172,0.734690871788189
0.0570114450529218,0.811101374216378
0.235861132619902,0.779556188499555
0.735003523994237,0.138056290568784
0.0931014325469732,0.809349647723138
0.863392943283543,0.349109117640182
0.657456893939525,0.0624385827686638
0.757407043827698,0.365322643425316
0.257147057680413,0.625506543088704
0.408143560867757,0.728269806131721
0.95869060838595,0.583209537202492
0.0546762812882662,0.636991953942925
0.511774813057855,0.450623397482559
0.114576359279454,0.0638842079788446
0.706595451105386,0.802958344575018
0.930364075815305,0.278400719864294
0.0827007610350847,0.0747540222946554
0.967945891665295,0.394510998856276
0.882876566844061,0.740978460293263
0.27793547953479,0.0994450324214995
0.321690975688398,0.266613411018625
0.679316082736477,0.127742632292211
0.0061181781347841,0.324041176587343
0.711344480281696,0.112609644886106
0.501958943204954,0.865097151137888
0.152897612191737,0.559865501942113
0.97640908556059,0.56549542513676
0.297542141517624,0.63921435829252
0.752965502440929,0.766432664589956
0.174162475159392,0.37933566304855
0.986599338008091,0.309219166170806
0.0471427498850971,0.281892552739009
0.877552434103563,0.722097411286086
0.742311396636069,0.632349548628554
0.356786221964285,0.272544629639015
0.0133397507015616,0.00717049837112427
0.0364110847003758,0.851024340605363
0.803513363469392,0.394038589205593
0.733959259465337,0.652917738305405
0.343544033588842,0.612851485144347
0.427488938905299,0.717955889413133
0.220739655196667,0.373424432938918
0.406167067587376,0.410875552101061
0.292679889127612,0.394414711976424
0.563760751392692,0.200801795814186
0.333683381555602,0.704878274584189
0.991190866800025,0.771819474408403
0.410550764296204,0.451101202052087
0.990540540544316,0.751583538018167
0.974286078475416,0.702622452983633
0.0105986534617841,0.0950915268622339
0.942670727614313,0.971021479694173
0.913986321538687,0.7836152180098
0.440963269211352,0.0843979173805565
0.49644369375892,0.898710505105555
0.673829906154424,0.3491726370994
0.632466226816177,0.0274026535917073
0.193521772976965,0.613834124756977
0.952812102390453,0.169855906628072
0.685997523134574,0.12824728526175
0.764533085981384,0.483214916661382
0.674968488747254,0.0787202962674201
0.381862882059067,0.988653365755454
0.436256094137207,0.78497508354485
0.823373628314584,0.834582003531978
0.991854898165911,0.697927525965497
0.848138635512441,0.293412568047643
0.676328202476725,0.611510309157893
0.485505084507167,0.521042958600447
0.656594303203747,0.410739840241149
0.757924100151286,0.554068921133876
0.715914436150342,0.478667151881382
0.967657525092363,0.253603637916967
0.143421869492158,0.254959315992892
0.37465665768832,0.842198285041377
0.753557563526556,0.193845653207973
0.570907383691519,0.41371738538146
0.889514213195071,0.781314776977524
0.560904932674021,0.840807457454503
0.457554851658642,0.777346975868568
0.379067852394655,0.854290356626734
0.479204487521201,0.155666721984744
0.653762424830347,0.596270348178223
0.890219318680465,0.28876785049215
0.501133226556703,0.887507469626144
0.201196328504011,0.695330700138584
0.0659909476526082,0.523302620043978
0.496514306636527,0.223167388467118
0.335769411874935,0.470266693271697
0.77129717473872,0.436432961840183
0.160394611535594,0.593472691019997
0.250586728798226,0.462227651616558
0.599507307633758,0.615087836747989
0.0397688827943057,0.817537732655182
0.27990971528925,0.746917825192213
0.177746493835002,0.0449445419944823
0.845322208711877,0.131284464849159
0.704358413117006,0.0482941090594977
0.0996556570753455,0.65674803731963
0.96723496937193,0.795665151905268
0.882630650652573,0.651143819559366
0.747107432922348,0.3842993369326
0.375449399231002,0.218548594741151
0.789794062729925,0.99017918528989
0.695659961784258,0.810783066786826
0.703522258205339,0.847889110678807
0.260449117748067,0.676340399077162
0.321558905532584,0.414106997195631
0.3546287054196,0.594098042696714
0.644758983748034,0.811628874856979
0.469831771450117,0.0618278672918677
0.329884883016348,0.402829117374495
0.217568189837039,0.97059164615348
0.466402026591823,0.405823558801785
0.236898360773921,0.346567094791681
0.462172779487446,0.663059345446527
0.579151055077091,0.181468675145879
0.938496390590444,0.317412327043712
0.781870009377599,0.374098671367392
0.00740111153572798,0.53733002091758
0.147081299684942,0.619778906926513
0.257566341897473,0.0035902017261833
0.837066065752879,0.203568804776296
0.879588446579874,0.417875041486695
0.903868998866528,0.306513102492318
0.696242538280785,0.00184868834912777
0.923382857581601,0.191478045191616
0.652806819649413,0.933636390371248
0.557820799993351,0.816611331189051
0.522180484374985,0.688576912973076
0.225312123307958,0.766819018870592
0.374263489851728,0.798158920370042
0.0939804741647094,0.737802143674344
0.327620624797419,0.0628615550231189
0.148114247946069,0.357482658466324
0.91199107770808,0.41164025827311
0.909416129812598,0.0821689199656248
0.413716585375369,0.461742083309218
0.489521698327735,0.376121271634474
0.323607161873952,0.761950833257288
0.600738454144448,0.843501115683466
0.0585913164541125,0.926972163608298
0.92410815320909,0.440115888370201
0.0517577324062586,0.381666260305792
0.505116720916703,0.403820971492678
0.404661474050954,0.249444362008944
0.764168901834637,0.830713033908978
0.484250399051234,0.839065090287477
0.571452246746048,0.37718304945156
0.00974807166494429,0.592393526807427
0.591138248099014,0.475564912427217
0.024167102528736,0.646268969168887
0.277821414638311,0.973995112115517
0.622306664008647,0.835180246038362
0.252417123643681,0.361955766100436
0.844535254873335,0.0751398594584316
0.238191826501861,0.326810364611447
0.516041744733229,0.376881121192127
0.877092212438583,0.269179287133738
0.409684801241383,0.342329027829692
0.0504288889933378,0.593247306067497
0.865604322869331,0.316011742688715
0.931818939279765,0.786215358646587
0.944533054018393,0.611748949391767
0.118913362501189,0.370443576714024
0.956021253718063,0.748879208927974
0.409198651090264,0.962458247784525
0.593280990375206,0.135405505541712
0.905120749026537,0.681674574967474
0.948344548465684,0.257009609602392
0.812625122722238,0.076588845346123
0.579345270060003,0.490193117642775
0.455109408125281,0.287547471700236
0.0753449485637248,0.101858815178275
0.664402732625604,0.142331364098936
0.566653449088335,0.0697967279702425
0.339287315262482,0.863305617123842
0.403284944361076,0.150011244462803
0.594023818615824,0.791964606149122
0.704044162528589,0.532576576573774
0.761823774082586,0.624825336271897
0.729832709534094,0.881397419143468
0.508970592636615,0.0149687612429261
0.334951133001596,0.751420699991286
0.644579314859584,0.0869146734476089
0.44035186083056,0.924960897536948
0.0208571995608509,0.0841834561433643
0.305899756029248,0.439081973396242
0.24712150474079,0.585938269970939
0.876239244593307,0.100674750981852
0.691529158735648,0.175604172050953
0.564201096771285,0.142399271484464
0.553304174682125,0.335485863732174
0.492215698352084,0.349334784317762
0.713127425173298,0.782772395759821
0.387113709701225,0.572950423695147
0.930504343705252,0.849212932400405
0.440772163216025,0.97884085541591
0.322693312074989,0.831613837275654
0.698247358668596,0.0947465971112251
0.400211115600541,0.163881963351741
0.678189920261502,0.824580965796486
0.00245619867928326,0.307491345796734
0.652679526945576,0.452924343990162
0.507228770758957,0.167681613471359
0.443313925061375,0.211642405949533
0.552458739141002,0.498268598224968
0.267219355562702,0.736805766355246
0.790075484896079,0.167783485492691
0.69588564732112,0.446037693182006
0.0535778934136033,0.697867339244112
0.591849709395319,0.356567048700526
0.908834556350484,0.967244452796876
0.349657459184527,0.0382260659243912
0.908278218237683,0.705452079419047
0.215910007013008,0.504748246166855
0.186608250951394,0.00872601917944849
0.710200177272782,0.334490463370457
0.519798906287178,0.435295094968751
0.14626877498813,0.110221580835059
0.354730556020513,0.0661962430458516
0.860962200211361,0.272462626220658
0.204923978308216,0.917526726145297
